ID,satisfaction
123696,satisfied
24098,dissatisfied
57408,satisfied
56488,dissatisfied
77652,satisfied
69226,dissatisfied
117736,satisfied
49593,dissatisfied
83357,dissatisfied
81802,dissatisfied
118206,satisfied
12839,dissatisfied
86809,dissatisfied
124168,satisfied
16994,dissatisfied
92614,satisfied
73410,dissatisfied
105099,satisfied
127764,satisfied
43087,dissatisfied
77220,dissatisfied
97364,satisfied
79785,dissatisfied
87054,dissatisfied
112434,satisfied
41836,dissatisfied
36837,dissatisfied
75694,dissatisfied
8059,dissatisfied
61341,satisfied
117764,satisfied
60442,dissatisfied
63341,satisfied
67107,dissatisfied
118444,satisfied
59918,dissatisfied
1106,dissatisfied
6378,satisfied
90286,satisfied
120546,satisfied
111461,satisfied
122280,satisfied
117300,satisfied
119589,satisfied
80342,satisfied
68801,dissatisfied
89566,satisfied
59108,satisfied
71902,dissatisfied
38097,dissatisfied
72266,satisfied
104683,satisfied
86399,satisfied
35270,dissatisfied
37806,satisfied
41495,dissatisfied
96836,dissatisfied
55482,dissatisfied
59184,dissatisfied
28451,dissatisfied
46922,dissatisfied
34634,dissatisfied
93155,satisfied
123439,satisfied
66259,dissatisfied
51266,dissatisfied
46948,dissatisfied
94654,satisfied
6029,dissatisfied
69841,dissatisfied
38653,satisfied
125813,satisfied
43985,dissatisfied
112474,satisfied
27269,dissatisfied
45271,dissatisfied
3308,dissatisfied
115156,satisfied
56722,satisfied
115666,satisfied
24229,satisfied
6066,dissatisfied
37127,dissatisfied
41296,dissatisfied
21868,satisfied
93329,satisfied
9604,dissatisfied
128171,satisfied
41363,dissatisfied
412,satisfied
24986,satisfied
29758,satisfied
4683,satisfied
124128,satisfied
81315,dissatisfied
26363,satisfied
124353,satisfied
53998,dissatisfied
87654,satisfied
117653,satisfied
54284,dissatisfied
29005,dissatisfied
65992,dissatisfied
39177,satisfied
2256,satisfied
96025,satisfied
16999,satisfied
85313,dissatisfied
80283,satisfied
98536,satisfied
44950,dissatisfied
120481,satisfied
96487,satisfied
7560,dissatisfied
15615,dissatisfied
101979,satisfied
55863,dissatisfied
2850,satisfied
124178,satisfied
85734,dissatisfied
126892,satisfied
104245,satisfied
38874,satisfied
25826,dissatisfied
53589,dissatisfied
87803,satisfied
116488,satisfied
88670,dissatisfied
76786,dissatisfied
52247,satisfied
116081,satisfied
17734,satisfied
25123,satisfied
44389,dissatisfied
54496,dissatisfied
101012,satisfied
55872,dissatisfied
125768,satisfied
16955,satisfied
102212,satisfied
10201,satisfied
53321,dissatisfied
49138,dissatisfied
92114,satisfied
43255,dissatisfied
56667,satisfied
22827,dissatisfied
105843,dissatisfied
71751,satisfied
10715,satisfied
80538,satisfied
18045,dissatisfied
118608,satisfied
26653,satisfied
80011,satisfied
80199,satisfied
112299,satisfied
60866,satisfied
25072,dissatisfied
4816,satisfied
16126,satisfied
78399,satisfied
103797,satisfied
10857,satisfied
113241,satisfied
40552,satisfied
103038,dissatisfied
68976,dissatisfied
51174,dissatisfied
127187,satisfied
119767,satisfied
2421,dissatisfied
19173,dissatisfied
129257,satisfied
124041,satisfied
83510,dissatisfied
44505,dissatisfied
70411,satisfied
115304,satisfied
129580,satisfied
76351,dissatisfied
108199,satisfied
68591,dissatisfied
40905,dissatisfied
10636,satisfied
45543,dissatisfied
62767,satisfied
73288,satisfied
51753,dissatisfied
41513,dissatisfied
81580,dissatisfied
88789,satisfied
