ID,satisfaction
29450,satisfied
27366,satisfied
11367,satisfied
40081,satisfied
2002,satisfied
46535,unsatisfied
49319,unsatisfied
72165,unsatisfied
75454,unsatisfied
95115,satisfied
5915,satisfied
63670,satisfied
36840,unsatisfied
110145,satisfied
15094,satisfied
30567,unsatisfied
121757,satisfied
103139,satisfied
82186,unsatisfied
75386,unsatisfied
123566,satisfied
47187,unsatisfied
95059,satisfied
103169,satisfied
126940,satisfied
29004,satisfied
4104,unsatisfied
52736,unsatisfied
112903,satisfied
35971,unsatisfied
93629,satisfied
10429,unsatisfied
47643,unsatisfied
50718,unsatisfied
49502,unsatisfied
5943,satisfied
48533,unsatisfied
20869,unsatisfied
69624,unsatisfied
49556,unsatisfied
78921,unsatisfied
20177,satisfied
17664,unsatisfied
10361,satisfied
7583,unsatisfied
111187,satisfied
100612,satisfied
50701,unsatisfied
63194,satisfied
121299,satisfied
40794,satisfied
7437,satisfied
76960,satisfied
94793,satisfied
112444,satisfied
105591,satisfied
17922,satisfied
69191,unsatisfied
15112,satisfied
55231,unsatisfied
92921,satisfied
25002,satisfied
120847,satisfied
117061,satisfied
122566,satisfied
12095,unsatisfied
42272,unsatisfied
39833,satisfied
29664,satisfied
32479,unsatisfied
73049,unsatisfied
80621,satisfied
111194,satisfied
113464,satisfied
20000,unsatisfied
127688,satisfied
81619,satisfied
70703,satisfied
10056,unsatisfied
121991,satisfied
35749,unsatisfied
50692,unsatisfied
12024,unsatisfied
89322,satisfied
77868,satisfied
31048,unsatisfied
242,satisfied
69043,unsatisfied
31360,unsatisfied
70930,unsatisfied
115399,satisfied
848,satisfied
31653,unsatisfied
101928,unsatisfied
28607,satisfied
125635,satisfied
128155,satisfied
7705,unsatisfied
11577,satisfied
54669,unsatisfied
83284,unsatisfied
122051,satisfied
67014,unsatisfied
81932,unsatisfied
70185,unsatisfied
1597,satisfied
112319,satisfied
30758,unsatisfied
40233,satisfied
50598,unsatisfied
11186,satisfied
119948,satisfied
35069,satisfied
121859,satisfied
81167,unsatisfied
10794,unsatisfied
35617,unsatisfied
106360,satisfied
40469,satisfied
60901,unsatisfied
104555,satisfied
30171,satisfied
61951,satisfied
27842,satisfied
119485,satisfied
109626,satisfied
102900,satisfied
110899,satisfied
45582,unsatisfied
128320,satisfied
84307,unsatisfied
83005,unsatisfied
35806,satisfied
60847,satisfied
14593,satisfied
121428,satisfied
105241,satisfied
39176,satisfied
17739,satisfied
60515,satisfied
17951,satisfied
68720,unsatisfied
16622,unsatisfied
48962,unsatisfied
77311,unsatisfied
16803,unsatisfied
48490,unsatisfied
108740,satisfied
96764,satisfied
4275,unsatisfied
123956,satisfied
20880,unsatisfied
76397,unsatisfied
39203,satisfied
39771,satisfied
24799,satisfied
90625,satisfied
47550,unsatisfied
16746,unsatisfied
118423,satisfied
64734,satisfied
59234,satisfied
55046,unsatisfied
12054,satisfied
121903,satisfied
75047,unsatisfied
124630,satisfied
71673,satisfied
83367,unsatisfied
67724,unsatisfied
25854,unsatisfied
22370,unsatisfied
129247,satisfied
8451,unsatisfied
89758,satisfied
100666,satisfied
109691,satisfied
42139,unsatisfied
62367,satisfied
123211,satisfied
18141,satisfied
91312,satisfied
72132,unsatisfied
113066,satisfied
47805,unsatisfied
14625,satisfied
25273,satisfied
109320,satisfied
13188,satisfied
9907,unsatisfied
112274,satisfied
56151,unsatisfied
37624,unsatisfied
42800,unsatisfied
123266,satisfied
101797,satisfied
44154,unsatisfied
102067,satisfied
110344,unsatisfied
100144,satisfied
74991,unsatisfied
21799,unsatisfied
5048,unsatisfied
96072,satisfied
21181,satisfied
53499,unsatisfied
84741,unsatisfied
62937,satisfied
122922,satisfied
30091,satisfied
73295,unsatisfied
766,satisfied
126673,satisfied
4578,satisfied
37210,unsatisfied
56097,unsatisfied
118569,satisfied
122422,satisfied
67834,unsatisfied
120584,satisfied
104578,satisfied
91634,satisfied
117133,satisfied
14795,unsatisfied
102961,satisfied
53484,unsatisfied
29180,unsatisfied
113216,satisfied
123535,satisfied
77024,unsatisfied
116127,satisfied
14669,satisfied
102109,satisfied
84002,unsatisfied
105793,satisfied
91879,satisfied
42777,unsatisfied
61610,satisfied
122874,satisfied
10953,satisfied
25802,unsatisfied
123159,satisfied
93684,satisfied
24095,unsatisfied
276,satisfied
37678,unsatisfied
112301,satisfied
121241,satisfied
105988,satisfied
31586,unsatisfied
46972,unsatisfied
42629,unsatisfied
7718,unsatisfied
140,satisfied
65611,satisfied
11571,satisfied
4065,unsatisfied
117976,satisfied
104220,satisfied
3747,satisfied
95254,unsatisfied
27283,satisfied
51612,unsatisfied
104645,satisfied
62188,satisfied
21897,unsatisfied
93654,satisfied
90706,unsatisfied
91237,satisfied
84285,satisfied
67532,unsatisfied
125136,satisfied
123044,satisfied
91049,satisfied
88336,satisfied
114236,satisfied
111873,satisfied
14167,satisfied
52897,unsatisfied
82989,unsatisfied
93073,satisfied
79334,unsatisfied
44990,unsatisfied
106701,satisfied
63321,satisfied
11404,satisfied
78778,satisfied
6477,unsatisfied
124655,satisfied
54417,unsatisfied
88795,satisfied
113338,satisfied
102873,satisfied
125236,satisfied
113389,satisfied
67779,unsatisfied
84940,satisfied
15855,unsatisfied
116760,satisfied
80084,satisfied
63967,satisfied
83963,unsatisfied
10709,unsatisfied
104618,satisfied
111538,satisfied
33330,satisfied
30583,unsatisfied
19427,satisfied
77899,satisfied
55616,unsatisfied
46417,unsatisfied
62641,satisfied
124447,satisfied
4150,unsatisfied
43976,unsatisfied
111551,satisfied
26242,unsatisfied
98939,satisfied
18172,unsatisfied
77061,unsatisfied
118679,satisfied
58512,satisfied
101713,satisfied
79690,satisfied
17633,satisfied
59245,unsatisfied
122444,satisfied
78726,unsatisfied
114039,satisfied
59027,satisfied
22336,unsatisfied
6496,unsatisfied
11393,satisfied
97064,satisfied
57353,satisfied
96660,unsatisfied
85479,unsatisfied
96008,satisfied
113315,satisfied
73600,unsatisfied
75511,unsatisfied
8311,unsatisfied
82239,satisfied
108805,satisfied
57959,unsatisfied
5985,satisfied
65033,satisfied
83509,satisfied
75745,satisfied
79730,unsatisfied
106776,unsatisfied
109020,satisfied
113616,satisfied
125198,satisfied
79848,satisfied
62400,satisfied
92203,satisfied
114485,satisfied
6189,unsatisfied
48704,unsatisfied
41757,unsatisfied
44024,unsatisfied
85618,unsatisfied
5343,unsatisfied
124764,satisfied
78419,unsatisfied
33240,satisfied
103524,satisfied
81788,satisfied
76547,unsatisfied
1750,satisfied
64244,satisfied
115317,satisfied
65647,satisfied
67952,unsatisfied
35421,satisfied
1886,unsatisfied
10622,unsatisfied
13182,satisfied
72281,unsatisfied
108004,satisfied
25558,satisfied
42657,unsatisfied
126219,satisfied
18202,satisfied
113941,satisfied
69937,unsatisfied
63907,satisfied
64715,satisfied
84812,unsatisfied
75557,unsatisfied
67020,unsatisfied
68458,unsatisfied
125033,satisfied
65770,satisfied
72006,unsatisfied
36050,unsatisfied
2385,satisfied
66886,unsatisfied
80417,satisfied
32661,unsatisfied
83860,unsatisfied
46176,unsatisfied
111278,satisfied
38772,satisfied
128218,satisfied
108714,satisfied
98508,satisfied
1430,unsatisfied
30889,unsatisfied
3939,satisfied
9303,unsatisfied
107639,satisfied
106952,satisfied
63745,satisfied
83212,unsatisfied
90246,satisfied
61539,satisfied
12813,satisfied
104847,unsatisfied
50016,unsatisfied
93147,satisfied
99994,satisfied
68043,unsatisfied
118749,satisfied
105984,satisfied
71715,satisfied
95035,satisfied
12199,unsatisfied
96202,satisfied
73584,unsatisfied
87560,satisfied
123970,satisfied
100018,satisfied
94474,satisfied
106615,satisfied
120964,satisfied
66942,unsatisfied
63608,satisfied
93110,satisfied
25739,satisfied
61388,satisfied
124013,satisfied
74640,unsatisfied
121105,satisfied
9570,unsatisfied
18563,unsatisfied
72588,unsatisfied
49899,unsatisfied
54143,unsatisfied
56794,satisfied
89616,satisfied
30327,unsatisfied
3154,satisfied
104206,satisfied
27683,satisfied
55747,unsatisfied
1995,unsatisfied
65664,satisfied
4775,unsatisfied
47731,unsatisfied
83738,unsatisfied
47717,unsatisfied
75464,unsatisfied
70630,satisfied
121112,satisfied
129849,unsatisfied
24204,satisfied
8666,unsatisfied
73130,unsatisfied
49192,unsatisfied
28929,satisfied
106476,satisfied
38816,satisfied
74564,unsatisfied
80364,unsatisfied
46943,unsatisfied
42486,unsatisfied
122687,satisfied
101151,unsatisfied
45166,unsatisfied
107001,satisfied
48615,unsatisfied
8655,satisfied
2140,satisfied
90220,satisfied
91167,satisfied
94002,unsatisfied
48782,unsatisfied
21865,satisfied
124073,satisfied
16083,satisfied
71933,unsatisfied
52168,unsatisfied
95609,satisfied
96750,satisfied
49760,unsatisfied
38457,satisfied
87825,satisfied
71262,satisfied
36597,unsatisfied
44277,unsatisfied
103600,satisfied
68460,unsatisfied
50080,unsatisfied
111281,satisfied
13828,satisfied
55581,unsatisfied
50656,unsatisfied
55100,unsatisfied
85452,unsatisfied
95468,satisfied
15590,unsatisfied
67246,unsatisfied
96811,satisfied
31677,unsatisfied
83604,unsatisfied
114725,satisfied
14976,satisfied
65200,satisfied
65914,unsatisfied
106070,satisfied
51836,unsatisfied
97856,unsatisfied
80764,satisfied
48260,unsatisfied
103135,satisfied
99240,satisfied
88881,satisfied
98045,satisfied
27635,unsatisfied
117465,satisfied
10300,unsatisfied
124358,satisfied
111435,satisfied
112066,satisfied
85971,unsatisfied
116848,satisfied
107705,satisfied
39372,satisfied
89339,unsatisfied
26636,unsatisfied
19156,satisfied
4677,unsatisfied
77154,unsatisfied
25296,unsatisfied
105205,unsatisfied
22314,unsatisfied
84876,unsatisfied
1498,satisfied
53748,unsatisfied
95445,satisfied
81548,unsatisfied
117575,satisfied
18397,unsatisfied
91976,satisfied
71938,unsatisfied
124981,satisfied
20486,unsatisfied
109400,satisfied
121934,satisfied
108734,satisfied
68515,unsatisfied
76597,satisfied
61352,satisfied
77650,satisfied
16123,satisfied
12221,unsatisfied
85096,unsatisfied
28077,unsatisfied
962,unsatisfied
13683,unsatisfied
55538,unsatisfied
59395,satisfied
20392,unsatisfied
22507,satisfied
113022,satisfied
76490,unsatisfied
115859,satisfied
89033,satisfied
128351,satisfied
71601,unsatisfied
95041,satisfied
71423,unsatisfied
32747,unsatisfied
108383,satisfied
127915,satisfied
101061,satisfied
34694,unsatisfied
32232,unsatisfied
50616,unsatisfied
77846,unsatisfied
105626,satisfied
59868,unsatisfied
317,satisfied
68455,satisfied
59233,satisfied
91993,satisfied
19119,satisfied
126229,satisfied
14102,satisfied
97688,satisfied
54493,satisfied
97928,satisfied
114383,satisfied
51958,unsatisfied
22722,unsatisfied
122106,satisfied
104871,satisfied
87306,unsatisfied
109186,satisfied
69745,unsatisfied
97180,unsatisfied
15314,satisfied
96602,satisfied
31335,unsatisfied
3031,satisfied
94122,satisfied
124759,satisfied
106319,satisfied
33907,unsatisfied
52102,unsatisfied
128054,satisfied
17788,unsatisfied
27838,satisfied
8920,unsatisfied
3872,unsatisfied
16188,unsatisfied
105664,unsatisfied
52314,satisfied
21688,unsatisfied
87114,unsatisfied
15445,unsatisfied
77233,unsatisfied
73388,satisfied
83669,unsatisfied
128381,satisfied
113282,satisfied
8721,satisfied
105192,satisfied
74566,unsatisfied
116649,satisfied
128459,satisfied
86641,unsatisfied
95005,satisfied
63303,satisfied
11409,unsatisfied
58326,satisfied
34349,unsatisfied
127046,satisfied
42437,unsatisfied
4474,satisfied
66018,unsatisfied
105184,unsatisfied
19745,satisfied
34613,satisfied
110334,satisfied
104736,satisfied
94335,satisfied
53149,unsatisfied
68040,unsatisfied
31281,unsatisfied
81426,satisfied
36856,unsatisfied
28416,satisfied
113071,satisfied
86584,unsatisfied
99048,unsatisfied
122047,satisfied
62387,satisfied
18645,satisfied
50823,unsatisfied
84570,unsatisfied
74620,unsatisfied
36094,satisfied
127681,satisfied
18878,satisfied
65927,unsatisfied
74546,satisfied
63137,satisfied
22576,unsatisfied
67146,unsatisfied
34343,unsatisfied
126776,satisfied
59663,unsatisfied
35437,satisfied
120025,satisfied
115192,satisfied
88635,unsatisfied
20089,satisfied
36479,satisfied
39693,satisfied
27012,satisfied
71000,unsatisfied
38332,unsatisfied
5965,satisfied
85896,unsatisfied
49490,unsatisfied
101939,satisfied
55845,unsatisfied
12716,satisfied
47426,unsatisfied
128410,satisfied
44372,unsatisfied
41376,unsatisfied
76314,unsatisfied
98651,satisfied
14890,satisfied
16629,unsatisfied
120539,satisfied
104174,satisfied
11840,unsatisfied
52127,unsatisfied
55034,unsatisfied
27130,unsatisfied
40279,satisfied
78983,unsatisfied
129625,satisfied
69127,unsatisfied
129194,satisfied
49998,unsatisfied
72521,unsatisfied
124305,satisfied
76572,unsatisfied
54491,unsatisfied
101413,satisfied
103409,satisfied
13343,satisfied
79780,satisfied
127211,satisfied
26736,unsatisfied
16591,satisfied
27369,satisfied
1379,unsatisfied
4080,satisfied
42524,unsatisfied
23917,unsatisfied
21346,satisfied
26042,satisfied
103205,satisfied
59825,satisfied
643,satisfied
66403,unsatisfied
86245,unsatisfied
65646,satisfied
102261,unsatisfied
122462,satisfied
78021,unsatisfied
126296,satisfied
108542,satisfied
28292,satisfied
39817,satisfied
18197,satisfied
55704,unsatisfied
30161,unsatisfied
123913,satisfied
47526,unsatisfied
2498,unsatisfied
52799,satisfied
117968,satisfied
20408,unsatisfied
11715,satisfied
110792,unsatisfied
79627,satisfied
116952,satisfied
122306,satisfied
41956,unsatisfied
14655,unsatisfied
7623,satisfied
23652,satisfied
78043,unsatisfied
65930,unsatisfied
33008,satisfied
76809,satisfied
62795,satisfied
124055,satisfied
108871,satisfied
3726,unsatisfied
111402,satisfied
21156,satisfied
68595,unsatisfied
103766,satisfied
12364,satisfied
85929,unsatisfied
88744,satisfied
125006,satisfied
20672,unsatisfied
87258,unsatisfied
112448,satisfied
126810,satisfied
88736,satisfied
39880,satisfied
42028,unsatisfied
118603,satisfied
35162,satisfied
95482,satisfied
16371,unsatisfied
23941,satisfied
26714,unsatisfied
121143,satisfied
57649,unsatisfied
126336,satisfied
36974,satisfied
47448,unsatisfied
115010,satisfied
78509,unsatisfied
99712,satisfied
52112,unsatisfied
55610,unsatisfied
23272,unsatisfied
24792,satisfied
76594,unsatisfied
24613,unsatisfied
109931,satisfied
2286,satisfied
109329,satisfied
98240,satisfied
104822,satisfied
25105,satisfied
1487,unsatisfied
102792,satisfied
71969,unsatisfied
36181,satisfied
30735,satisfied
97307,satisfied
40158,satisfied
64138,satisfied
32087,unsatisfied
33392,unsatisfied
87970,satisfied
73442,unsatisfied
104715,satisfied
2389,unsatisfied
57221,satisfied
8784,satisfied
118081,satisfied
71278,satisfied
8650,unsatisfied
20314,unsatisfied
110806,satisfied
30650,satisfied
117119,satisfied
7316,unsatisfied
81716,unsatisfied
84877,unsatisfied
79918,satisfied
81875,satisfied
99030,satisfied
5515,unsatisfied
74681,unsatisfied
33672,satisfied
108210,satisfied
126896,satisfied
72647,unsatisfied
34066,satisfied
78178,unsatisfied
106239,satisfied
58266,unsatisfied
24791,unsatisfied
58706,unsatisfied
87210,satisfied
12805,unsatisfied
84267,unsatisfied
3378,unsatisfied
89401,satisfied
127314,satisfied
17377,unsatisfied
38862,satisfied
74399,unsatisfied
52581,unsatisfied
121034,satisfied
32146,unsatisfied
45444,unsatisfied
90733,satisfied
54335,unsatisfied
53462,unsatisfied
98136,satisfied
106393,satisfied
117958,satisfied
17555,unsatisfied
54167,unsatisfied
23953,satisfied
127480,satisfied
56241,unsatisfied
121411,satisfied
120018,satisfied
63361,satisfied
82282,unsatisfied
72589,unsatisfied
99963,satisfied
109842,satisfied
79196,unsatisfied
86265,unsatisfied
71982,unsatisfied
3503,unsatisfied
51355,unsatisfied
118915,satisfied
42020,unsatisfied
76539,unsatisfied
79469,unsatisfied
93219,satisfied
100315,satisfied
27209,satisfied
69982,unsatisfied
8475,satisfied
33501,unsatisfied
69650,satisfied
40983,unsatisfied
46996,unsatisfied
56307,unsatisfied
21196,unsatisfied
111549,satisfied
22151,unsatisfied
59814,unsatisfied
33082,satisfied
110214,satisfied
97006,satisfied
122207,satisfied
6647,satisfied
53600,unsatisfied
76086,unsatisfied
76154,satisfied
39645,satisfied
82367,unsatisfied
29743,satisfied
55517,unsatisfied
10723,satisfied
129565,satisfied
30289,unsatisfied
42937,unsatisfied
124904,satisfied
65358,satisfied
104167,satisfied
93933,satisfied
7556,unsatisfied
87739,satisfied
56534,unsatisfied
1050,unsatisfied
62574,satisfied
30548,unsatisfied
60243,satisfied
19066,satisfied
118867,satisfied
25911,unsatisfied
92340,satisfied
80374,unsatisfied
96162,satisfied
28006,satisfied
17253,satisfied
44208,unsatisfied
14889,unsatisfied
92242,satisfied
82692,unsatisfied
52915,unsatisfied
13156,unsatisfied
2923,satisfied
24487,satisfied
60923,satisfied
74329,satisfied
108243,satisfied
83585,unsatisfied
52224,unsatisfied
29414,unsatisfied
75936,unsatisfied
19002,unsatisfied
77091,unsatisfied
58491,satisfied
46281,unsatisfied
97337,satisfied
3211,satisfied
124594,satisfied
107021,unsatisfied
40385,satisfied
127818,satisfied
104696,unsatisfied
116533,satisfied
5379,satisfied
91664,satisfied
29173,satisfied
110494,satisfied
12486,satisfied
85617,satisfied
28946,unsatisfied
17478,unsatisfied
120116,satisfied
43333,unsatisfied
92897,satisfied
25503,satisfied
84348,unsatisfied
23787,satisfied
44701,unsatisfied
82608,unsatisfied
77982,unsatisfied
89535,satisfied
22174,unsatisfied
97448,satisfied
27864,satisfied
109144,satisfied
59642,unsatisfied
83490,satisfied
102633,unsatisfied
59303,satisfied
8412,satisfied
47304,unsatisfied
112173,satisfied
72787,unsatisfied
17419,unsatisfied
71128,unsatisfied
97414,satisfied
30291,unsatisfied
7051,unsatisfied
116250,satisfied
46237,unsatisfied
105722,satisfied
91978,satisfied
118293,satisfied
42112,unsatisfied
16416,satisfied
94879,satisfied
27924,unsatisfied
116618,satisfied
64875,satisfied
96136,satisfied
80423,unsatisfied
32679,unsatisfied
77743,unsatisfied
44106,unsatisfied
103854,satisfied
70037,unsatisfied
38175,unsatisfied
93258,satisfied
25938,unsatisfied
117408,satisfied
32180,satisfied
34465,unsatisfied
22026,unsatisfied
90163,satisfied
31090,unsatisfied
37104,unsatisfied
33258,unsatisfied
50886,unsatisfied
30471,unsatisfied
68349,unsatisfied
52490,unsatisfied
103873,unsatisfied
64475,satisfied
98582,satisfied
50544,unsatisfied
36734,satisfied
73301,unsatisfied
14914,satisfied
110182,satisfied
19826,unsatisfied
62492,satisfied
34292,unsatisfied
41466,unsatisfied
128801,satisfied
91057,satisfied
123806,satisfied
13875,satisfied
114534,satisfied
83871,unsatisfied
123295,satisfied
5690,unsatisfied
123696,satisfied
24098,unsatisfied
57408,satisfied
56488,unsatisfied
77652,satisfied
69226,unsatisfied
117736,satisfied
49593,unsatisfied
83357,unsatisfied
81802,unsatisfied
118206,satisfied
12839,unsatisfied
86809,unsatisfied
124168,satisfied
16994,unsatisfied
92614,satisfied
73410,unsatisfied
105099,satisfied
127764,satisfied
43087,unsatisfied
77220,unsatisfied
97364,satisfied
79785,satisfied
87054,unsatisfied
112434,satisfied
41836,unsatisfied
36837,unsatisfied
75694,unsatisfied
8059,unsatisfied
61341,satisfied
117764,satisfied
60442,unsatisfied
63341,satisfied
67107,unsatisfied
118444,satisfied
59918,unsatisfied
1106,unsatisfied
6378,satisfied
90286,satisfied
120546,satisfied
111461,satisfied
122280,satisfied
117300,satisfied
119589,satisfied
80342,satisfied
68801,unsatisfied
89566,satisfied
59108,satisfied
71902,unsatisfied
38097,unsatisfied
72266,satisfied
104683,satisfied
86399,satisfied
35270,unsatisfied
37806,unsatisfied
41495,unsatisfied
96836,unsatisfied
55482,unsatisfied
59184,unsatisfied
28451,unsatisfied
46922,unsatisfied
34634,satisfied
93155,satisfied
123439,satisfied
66259,unsatisfied
51266,unsatisfied
46948,unsatisfied
94654,satisfied
6029,unsatisfied
69841,satisfied
38653,satisfied
125813,satisfied
43985,unsatisfied
112474,satisfied
27269,unsatisfied
45271,unsatisfied
3308,unsatisfied
115156,satisfied
56722,satisfied
115666,satisfied
24229,satisfied
6066,unsatisfied
37127,unsatisfied
41296,unsatisfied
21868,satisfied
93329,satisfied
9604,unsatisfied
128171,satisfied
41363,unsatisfied
412,satisfied
24986,satisfied
29758,satisfied
4683,satisfied
124128,satisfied
81315,unsatisfied
26363,satisfied
124353,satisfied
53998,unsatisfied
87654,satisfied
117653,satisfied
54284,unsatisfied
29005,unsatisfied
65992,unsatisfied
39177,satisfied
2256,satisfied
96025,satisfied
16999,satisfied
85313,unsatisfied
80283,satisfied
98536,satisfied
44950,unsatisfied
120481,satisfied
96487,satisfied
7560,unsatisfied
15615,unsatisfied
101979,satisfied
55863,unsatisfied
2850,satisfied
124178,satisfied
85734,unsatisfied
126892,satisfied
104245,satisfied
38874,satisfied
25826,unsatisfied
53589,unsatisfied
87803,unsatisfied
116488,satisfied
88670,unsatisfied
76786,unsatisfied
52247,satisfied
116081,satisfied
17734,satisfied
25123,satisfied
44389,unsatisfied
54496,unsatisfied
101012,satisfied
55872,unsatisfied
125768,satisfied
16955,satisfied
102212,satisfied
10201,satisfied
53321,unsatisfied
49138,unsatisfied
92114,satisfied
43255,unsatisfied
56667,satisfied
22827,unsatisfied
105843,unsatisfied
71751,satisfied
10715,satisfied
80538,satisfied
18045,satisfied
118608,satisfied
26653,satisfied
80011,unsatisfied
80199,satisfied
112299,satisfied
60866,satisfied
25072,unsatisfied
4816,satisfied
16126,satisfied
78399,satisfied
103797,satisfied
10857,unsatisfied
113241,satisfied
40552,satisfied
103038,unsatisfied
68976,unsatisfied
51174,unsatisfied
127187,satisfied
119767,satisfied
2421,unsatisfied
19173,unsatisfied
129257,satisfied
124041,satisfied
83510,unsatisfied
44505,unsatisfied
70411,satisfied
115304,satisfied
129580,satisfied
76351,unsatisfied
108199,satisfied
68591,unsatisfied
40905,unsatisfied
10636,satisfied
45543,unsatisfied
62767,satisfied
73288,satisfied
51753,unsatisfied
41513,unsatisfied
81580,unsatisfied
88789,satisfied
20044,unsatisfied
