ID,satisfaction
79785,satisfied
87054,satisfied
112434,satisfied
41836,dissatisfied
36837,satisfied
75694,dissatisfied
8059,dissatisfied
61341,dissatisfied
117764,satisfied
60442,dissatisfied
63341,satisfied
67107,dissatisfied
118444,satisfied
59918,dissatisfied
1106,dissatisfied
6378,satisfied
90286,satisfied
120546,satisfied
111461,satisfied
122280,satisfied
117300,satisfied
119589,satisfied
80342,satisfied
68801,dissatisfied
89566,satisfied
59108,dissatisfied
71902,dissatisfied
38097,dissatisfied
72266,satisfied
104683,dissatisfied
86399,satisfied
35270,dissatisfied
37806,dissatisfied
41495,dissatisfied
96836,satisfied
55482,dissatisfied
59184,dissatisfied
28451,dissatisfied
46922,dissatisfied
34634,dissatisfied
93155,satisfied
123439,satisfied
66259,dissatisfied
51266,dissatisfied
46948,satisfied
94654,satisfied
6029,dissatisfied
69841,satisfied
38653,satisfied
125813,satisfied
43985,dissatisfied
112474,satisfied
27269,dissatisfied
45271,satisfied
3308,dissatisfied
115156,dissatisfied
56722,satisfied
115666,satisfied
24229,satisfied
6066,dissatisfied
37127,dissatisfied
41296,satisfied
21868,satisfied
93329,satisfied
9604,dissatisfied
128171,dissatisfied
41363,dissatisfied
412,dissatisfied
24986,satisfied
29758,satisfied
4683,satisfied
124128,satisfied
81315,dissatisfied
26363,satisfied
124353,satisfied
53998,dissatisfied
87654,satisfied
117653,satisfied
54284,satisfied
29005,satisfied
65992,satisfied
39177,satisfied
2256,dissatisfied
96025,satisfied
16999,satisfied
85313,satisfied
80283,dissatisfied
98536,satisfied
44950,satisfied
120481,satisfied
96487,satisfied
7560,dissatisfied
15615,dissatisfied
101979,satisfied
55863,dissatisfied
2850,satisfied
124178,satisfied
85734,satisfied
126892,satisfied
104245,dissatisfied
38874,dissatisfied
25826,dissatisfied
53589,dissatisfied
87803,satisfied
116488,satisfied
88670,dissatisfied
76786,satisfied
52247,satisfied
116081,satisfied
17734,satisfied
25123,satisfied
44389,dissatisfied
54496,dissatisfied
101012,satisfied
55872,dissatisfied
125768,satisfied
16955,dissatisfied
102212,satisfied
10201,satisfied
53321,dissatisfied
49138,dissatisfied
92114,satisfied
43255,dissatisfied
56667,satisfied
22827,dissatisfied
105843,satisfied
71751,dissatisfied
10715,satisfied
80538,dissatisfied
18045,satisfied
118608,satisfied
26653,satisfied
80011,satisfied
80199,dissatisfied
112299,satisfied
60866,dissatisfied
25072,dissatisfied
4816,satisfied
16126,satisfied
78399,satisfied
103797,satisfied
10857,satisfied
113241,satisfied
40552,satisfied
103038,satisfied
68976,dissatisfied
51174,satisfied
127187,satisfied
119767,satisfied
2421,satisfied
19173,dissatisfied
129257,satisfied
124041,satisfied
83510,dissatisfied
44505,dissatisfied
70411,satisfied
115304,dissatisfied
129580,satisfied
76351,dissatisfied
108199,satisfied
68591,dissatisfied
40905,dissatisfied
10636,satisfied
45543,satisfied
62767,satisfied
73288,dissatisfied
51753,satisfied
41513,satisfied
81580,satisfied
88789,satisfied
20044,dissatisfied
94798,satisfied
84740,dissatisfied
23023,satisfied
97851,satisfied
82640,dissatisfied
43931,satisfied
36959,dissatisfied
93744,satisfied
2264,dissatisfied
113086,satisfied
90454,satisfied
79593,dissatisfied
126486,satisfied
102950,satisfied
31823,dissatisfied
75627,dissatisfied
1008,satisfied
56585,dissatisfied
117777,satisfied
127409,satisfied
129072,satisfied
63756,satisfied
56887,satisfied
